Time (s),Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Class
0.25220418,0.96,0.13,0.17,43.33,-3.17,10.31,36.16,32.04,27.69,RUN
0.253204346,1.03,0.11,0.23,13,-6.53,1.34,36.34,30.13,26.46,RUN
0.253204346,0.93,0.07,0.23,2.14,-8.12,-1.1,36.49,30.11,27.22,RUN
0.25420332,0.93,0.08,0.21,-0.31,-14.95,0.06,37.01,30.14,24.76,RUN
0.25420332,1,0.08,0.23,-6.71,3.78,0,36.57,29.86,25.85,RUN
0.255707502,0.97,0.06,0.25,-5.49,1.4,-5.68,36.19,30.14,25.46,RUN
0.256711721,0.99,0.07,0.23,-9.95,-6.77,-5,35.79,30.92,25.42,RUN
0.256711721,0.97,0.06,0.2,-15.2,2.81,-4.52,36.25,30.82,26.21,RUN
0.257711649,0.98,0.1,0.23,-13.43,8.12,-1.59,35.61,31.59,24.76,RUN
0.257711649,0.98,0.07,0.18,-6.96,3.3,-1.28,36.05,32.52,23.54,RUN
0.258711576,0.94,0.06,0.16,-5.74,4.27,-0.79,35.88,32.19,24.9,RUN
0.259711504,0.96,0.07,0.16,2.08,-7.63,-1.83,36.28,32.32,24.1,RUN
0.259711504,0.98,0.06,0.18,3.23,5.25,-0.37,35.9,32.76,25.45,RUN
0.260711432,0.99,0.07,0.2,2.2,1.04,1.16,36.27,32.39,24.52,RUN
0.26171279,0.99,0.06,0.2,1.16,-2.81,-0.98,35.53,31.95,25.62,RUN
0.26171279,0.98,0.07,0.21,0.85,-1.4,1.04,35.67,31.8,25.66,RUN
0.262711763,0.98,0.07,0.22,1.22,-2.99,3.05,36.04,31.93,24.82,RUN
0.263215303,0.94,0.04,0.23,1.83,-5.98,2.81,36.17,31.58,24.82,RUN
0.264219522,1,0.09,0.23,2.01,-15.56,-0.73,36.72,30.38,23.58,RUN
0.264219522,0.92,0.07,0.16,-2.14,1.46,-0.79,37.19,31.49,24.3,RUN
0.26521945,0.96,0.08,0.24,0.98,5.37,3.11,37.01,31.38,24.26,RUN
0.26622057,0.96,0.07,0.24,0.85,1.83,4.58,36.73,30.85,24.08,RUN
0.26622057,0.98,0.16,0.23,-2.01,10.19,0.06,36.83,30.43,25.5,RUN
0.267219782,0.97,0.13,0.23,-5.49,-1.22,-0.49,36.98,30.09,24.87,RUN
0.267219782,0.96,0.2,0.23,-16.3,-5.13,-5.07,36.95,30.76,24.99,RUN
0.268219709,1.02,0.17,0.22,-22.09,2.75,-6.96,37.13,31.03,24.17,RUN
0.269219637,0.91,0.11,0.19,-2.08,3.6,-12.63,37,32.95,23.96,RUN
0.269219637,1.01,0,0.18,-11.84,-2.01,-14.47,37,33.58,23.49,RUN
0.270219564,0.96,0.04,0.19,-18.01,12.82,-18.74,35.67,36.45,24,RUN
0.27121973,0.99,-0.01,0.15,-13.98,4.52,-14.89,35.28,37.44,23.32,RUN
0.271722555,0.98,-0.05,0.14,-20.26,5.43,-16.48,34.63,38.66,23.32,RUN
0.272726774,0.99,-0.06,0.14,-27.89,4.27,-14.22,34.16,40.15,22.35,RUN
0.272726774,0.97,-0.12,0.12,-40.22,9.4,-10.19,33.78,41.97,21.26,RUN
0.273726463,0.97,-0.15,0.09,-31.01,13.37,-17.46,32.64,43.85,19.85,RUN
0.273726463,1.14,-0.06,0.08,1.4,1.95,-16.66,31.08,45.87,17.9,RUN
0.274726391,0.92,-0.1,0.11,7.81,-2.2,4.39,31.59,45.83,19.04,RUN
0.275726557,1.01,-0.26,0.06,0.79,-3.85,6.71,32.32,45.36,18.14,RUN
0.275726557,1,-0.14,0.08,-14.04,2.81,-0.67,32.67,45.12,18.7,RUN
0.277259827,1.01,-0.14,0.1,-18.98,-8.48,-1.28,32.6,45,17.25,RUN
0.277837276,1.01,-0.05,0.17,-8,-10.31,0.98,32.26,45.3,15.93,RUN
0.278393984,0.97,-0.07,0.15,10.01,-19.53,2.87,33.04,44.4,15.63,RUN
0.279453993,0.95,-0.13,0.21,5.68,-13.55,5.31,32.89,44.04,14.59,RUN
0.280085087,0.96,-0.12,0.21,-7.51,3.54,-1.77,33.41,44.1,14.82,RUN
0.280652285,0.99,-0.07,0.23,-11.9,6.59,0.12,33.14,43.86,15.17,RUN
0.28123188,0.98,-0.08,0.19,-6.71,-7.08,1.1,33.8,44.2,14.11,RUN
0.28178978,1,-0.04,0.2,-6.1,5.19,1.59,32.91,43.57,14.16,RUN
0.282346249,0.99,-0.04,0.17,2.87,1.71,4.64,33.36,43.1,13.66,RUN
0.282904148,0.98,-0.03,0.18,7.69,-6.1,4.15,34.23,43.52,13.59,RUN
0.283967495,0.97,-0.04,0.19,5.98,-0.67,3.66,33.64,42.49,13.26,RUN
0.284595966,0.97,-0.02,0.2,2.14,1.16,-1.83,34.11,42.6,14.29,RUN
0.285151958,0.99,-0.04,0.19,3.91,-5.37,0.12,34.09,42.49,14.36,RUN
0.285709381,0.99,-0.02,0.18,12.33,-9.16,6.77,34.58,42.44,13.67,RUN
0.286286116,0.96,-0.04,0.23,-1.65,-10.86,10.8,34.99,41.44,12.82,RUN
0.286863089,0.94,0,0.25,-15.81,-11.41,8.48,35.41,40.25,13.16,RUN
0.287441492,0.99,0.07,0.27,-28.14,-4.27,6.29,35.14,39.65,11.28,RUN
0.288523912,0.92,0.1,0.3,-20.39,-10.01,11.54,35.35,37.94,10.12,RUN
0.289083004,0.91,0.1,0.3,-17.03,-7.81,6.29,35.38,37.18,8.41,RUN
0.289083004,0.94,0.14,0.29,-7.63,5.55,-1.71,36.54,37.11,7.28,RUN
0.290086746,0.95,0.13,0.31,0.06,-3.54,0.85,36.22,36.99,7.86,RUN
0.290086746,0.94,0.13,0.32,0.18,3.54,-1.46,36.82,36.45,7.5,RUN
0.291087151,0.95,0.1,0.28,14.1,2.75,-5.8,36.71,37.02,8.62,RUN
0.292365313,0.96,0.1,0.31,11.35,5.31,-6.53,36.36,38.2,8.53,RUN
0.292365313,0.89,0.03,0.28,9.83,8.79,-13.61,35.46,39.1,9.59,RUN
0.293087482,0.98,0.03,0.24,-0.67,9.89,-15.32,35.63,39.45,11.1,RUN
0.294087172,1.03,0.02,0.25,1.34,-2.38,2.69,34.75,40.43,11.8,RUN
0.294087172,0.94,0,0.27,2.2,-12.63,10.19,35.8,40.56,11.5,RUN
0.295086861,0.97,0.03,0.26,-1.1,1.59,1.59,36.43,39.28,11.4,RUN
0.296086788,0.96,0.03,0.27,3.6,2.38,-0.18,35.99,39.69,10.33,RUN
0.296086788,0.96,0.01,0.28,8,-1.95,-3.78,36.08,40.11,11.54,RUN
0.297086716,0.92,0.01,0.25,6.77,5.92,-6.04,35.45,39.65,11.02,RUN
0.297086716,0.98,0.04,0.21,0.18,16.66,-6.1,35.6,40.49,11.5,RUN
0.298086643,1.02,-0.01,0.21,0.85,4.58,2.26,35.78,40.64,13.4,RUN
0.299086571,0.94,0.03,0.21,-0.79,-11.66,1.1,34.69,40.64,13.99,RUN
0.299086571,0.98,0.01,0.22,-7.51,-5.86,0.98,35.16,40.65,14.12,RUN
0.300086737,0.97,0.03,0.24,-6.84,4.7,-0.85,35.56,40.23,11.8,RUN
0.301087141,0.98,0.03,0.23,-4.52,-1.28,-0.92,35.8,40.15,11.78,RUN
0.301087141,0.96,0.02,0.23,-2.81,-3.85,-0.31,35.63,40.2,11.65,RUN
0.301087141,0.98,0.02,0.23,-1.89,3.11,-1.22,34.91,40.56,11.56,RUN
0.302589655,0.98,0.01,0.22,-0.61,1.83,-0.61,35.63,40.67,13.46,RUN
0.303593636,0.98,0.03,0.21,0.06,-1.77,-1.77,35.77,41.17,11.72,RUN
0.303593636,0.97,0.01,0.23,-0.49,-0.12,-0.24,35.17,40.81,11.84,RUN
0.304593086,0.98,0.01,0.22,1.95,-0.79,-2.14,35.66,41.2,11.91,RUN
0.304593086,0.96,0.01,0.2,2.32,1.16,-3.48,35.22,41.09,12.49,RUN
0.305593967,1.02,0,0.2,1.59,3.05,2.81,35.62,41.55,12.99,RUN
0.306593895,0.99,0.03,0.21,-2.32,-7.2,2.56,36.13,40.93,12.33,RUN
0.306593895,0.97,0.02,0.28,0.85,-9.52,2.2,35.12,40.52,12.04,RUN
0.307593822,0.95,0.01,0.25,1.59,6.53,-0.49,36.23,40.83,11.27,RUN
0.308594227,0.97,0.02,0.28,5.98,12.33,-1.46,36.12,40.55,12.78,RUN
0.308594227,0.97,-0.01,0.2,18.68,7.57,-5.8,35.18,40.7,15.1,RUN
0.309593678,1,0.04,0.19,1.1,28.44,-0.85,35.28,40.94,15.87,RUN
0.309593678,0.94,-0.01,0,10.13,18.01,-10.44,35.02,41.05,16.93,RUN
0.310593843,1.04,-0.1,0.08,23.38,24.72,3.17,34.73,40.67,21.89,RUN
0.311593533,1,-0.03,0.01,48.95,9.89,-2.26,34.74,40.19,24.35,RUN
0.311593533,1.01,-0.11,-0.01,79.77,-8.3,12.76,34.5,38.13,27.42,RUN
0.31259346,1.03,-0.11,0.01,82.64,-10.68,12.51,35.6,34.84,28.98,RUN
0.313593149,0.99,0.01,0.02,64.88,-1.4,15.38,35.14,31.51,31.59,RUN
0.313593149,0.96,0.14,0.02,41.38,5.13,21.55,35.99,26.9,32.75,RUN
0.314593792,1,0.19,0.09,48.46,4.52,7.2,35.4,24.22,33.31,RUN
0.315593719,1.01,0.14,0.12,36.74,0.49,2.99,34.61,20.5,36.47,RUN
0.315593719,0.96,0.13,0.12,37.11,-6.35,5.19,35.03,18.51,36.28,RUN
0.316593647,1,0.11,0.11,20.63,-3.85,-0.61,35.46,16.41,35.53,RUN
0.316593647,0.98,0.09,0.11,1.89,2.44,-5.62,35.58,16.33,34.85,RUN
0.317593575,1,0.07,0.12,-4.52,-6.16,-5.25,34.92,16.42,35.77,RUN
0.318593502,1,0.05,0.12,-11.9,-9.22,-6.9,35.55,17.76,35.89,RUN
0.318593502,0.99,0.07,0.15,-18.43,-9.77,-3.3,35.45,18.84,35.64,RUN
0.31959343,0.99,0.08,0.17,-14.65,-4.33,-3.05,36.02,19.37,33.44,RUN
0.320593357,0.98,0.08,0.17,-6.96,-4.94,0.85,35.82,19.45,33.37,RUN
0.320593357,0.99,0.08,0.18,-0.98,-3.36,0.92,36.24,20.13,31.95,RUN
0.321593761,0.99,0.07,0.17,-1.1,-0.31,-3.05,36.29,20.79,31.69,RUN
0.321593761,0.99,0.07,0.16,-1.83,-0.92,-1.65,36.35,20.35,32.59,RUN
0.322593689,0.99,0.06,0.17,-1.04,-1.34,-0.43,36.07,20.54,32.85,RUN
0.323855877,0.99,0.08,0.18,-1.77,0,-0.67,36.16,20.52,32.19,RUN
0.323855877,0.96,0.07,0.17,2.81,1.89,-0.06,35.61,20.07,32.71,RUN
0.324594259,0.99,0.07,0.14,8.97,4.88,2.2,35.64,19.95,33.07,RUN
0.325593948,0.99,0.06,0.15,82.21,18.92,10.86,34.89,19.34,40.12,RUN
0.325593948,0.56,-0.01,-0.03,35.77,11.54,-2.81,34.57,13.17,40.34,RUN
0.345200062,-0.18,-0.08,-0.11,-6.71,-25.15,-14.04,34.94,12.94,39.94,RUN
0.455313921,2.41,-0.38,-0.01,-44.92,-21.24,-14.95,35.45,16.42,39.93,RUN
0.565563202,0.85,0.19,-0.12,-54.75,-8.48,7.69,35,19.71,39.5,RUN
0.6758039,-0.5,-0.08,-0.39,11.6,-30.88,-25.33,34.74,20.89,39.17,RUN
0.785768986,2.49,0.83,0.16,83.13,-6.23,10.68,36.5,20.69,37.35,RUN
0.89695549,1.09,-0.01,0.05,75.44,11.11,11.6,35.96,12.46,40.8,RUN
1.006574392,0.08,-0.18,-0.16,52.37,-26.61,-13.49,35.88,8.65,39.42,RUN
1.116224051,1.92,-0.65,-0.27,-10.5,67.38,-15.08,37.82,8.58,36.95,RUN
1.226238966,1.52,-0.06,0.18,-31.56,-10.62,20.75,37.11,11.11,39.65,RUN
1.336919785,-0.15,0.1,-0.17,-75.87,-38.27,-10.07,36.67,10.17,40.47,RUN
1.447936535,0.47,-0.31,0.06,54.69,88.56,15.63,39.2,13.04,34.94,RUN
1.557785034,2.19,-0.02,-0.05,54.44,-8.3,43.88,37.5,9.02,38.77,RUN
1.667926073,-0.39,-0.31,0.32,35.83,-60,-6.96,37.19,5.46,37.55,RUN
1.777720213,0.07,-0.08,-0.1,48.89,-67.26,18.68,37.85,9.38,38,RUN
1.887803793,2.41,-0.04,0.25,-77.58,114.01,17.03,37.84,10.01,39.23,RUN
1.997234821,0.88,0,0.09,-36.99,-46.02,20.45,37.78,13.21,39.17,RUN
2.107628107,-0.19,-0.07,-0.47,-64.82,11.6,-74.46,38.95,15.21,36.65,RUN
2.217303038,2.61,0.2,0.27,99.49,70.07,94.97,38.45,16.46,37.35,RUN
2.327129364,1.23,0.16,0.17,19.35,-19.35,22.34,38.12,11.29,36.79,RUN
2.437263489,-0.03,-0.46,0.01,8.12,-40.41,-39.25,39.11,10.55,36.57,RUN
2.54769063,0.65,0.09,0.07,5.37,30.27,-0.49,40.67,19.14,32.73,RUN
2.657937527,2.11,0.02,0.24,-32.29,2.38,-16.78,38.42,13.78,37.46,RUN
2.766550064,0.11,-0.54,-0.18,-104.86,-40.53,-69.95,38.28,15,37.37,RUN
2.877093077,0.01,0.66,-0.64,34.12,149.78,64.82,40.14,24.29,30.44,RUN
2.987730503,2.65,0.49,-0.12,82.89,-2.14,44.74,36.22,18.21,40.38,RUN
3.09705472,0.4,-0.06,0.06,35.89,21.79,-3.48,37.11,12.61,38.15,RUN
3.207783461,-0.14,-0.06,-0.11,0.67,-20.45,-23.07,36.93,12.95,39.98,RUN
3.316986561,2.88,0.45,0.74,-111.27,82.09,-59.45,37.59,14.62,38.81,RUN
3.427480459,1.26,0.03,0.03,-68.54,-15.44,28.75,36.87,20.07,39.45,RUN
3.53734374,0.65,0.22,-0.04,-87.1,82.52,1.83,36.46,21.12,39,RUN
3.647783279,1.33,0.17,0.22,76.66,-2.5,4.21,36.82,20.58,39.15,RUN
3.75677228,1.98,-0.13,0.28,70.19,15.26,23.93,37.26,15.83,39.61,RUN
3.866611242,0,-0.13,0.12,-13.18,44.62,-4.64,36.55,13.7,39.27,RUN
3.976432323,0.19,-0.05,-0.03,27.22,-50.11,-7.87,37.51,14.38,39.18,RUN
4.086068869,2.37,-0.39,-0.03,-72.88,13.06,-1.71,36.76,17.58,39.84,RUN
4.196532488,0.5,0.04,-0.08,-44.01,-7.93,18.19,36.3,20.96,39.92,RUN
4.306099415,-0.43,0.04,-0.07,34.61,-29.72,-4.15,36.74,20.58,39.15,RUN
4.417225122,3.11,0.36,0.09,36.93,36.74,-30.33,35.82,19.36,39.44,RUN
4.52638483,0.95,-0.2,0.03,65.31,0.67,-15.38,37.13,13.31,41.16,RUN
4.636640787,-0.05,-0.16,-0.28,3.97,-23.32,-24.54,35,13.1,41.93,RUN
4.745971918,2.28,-0.55,-0.34,-56.58,32.35,-9.28,37.9,14.65,39.2,RUN
4.856310368,1.54,0.13,0.04,-91.92,-0.61,11.23,36.02,19.87,41.72,RUN
4.965088129,0.54,0.01,-0.2,-94.42,71.66,19.17,35.94,21.63,40.87,RUN
5.075654268,0.44,0.19,-0.07,61.1,-26.98,-1.22,35.99,22,40.42,RUN
5.185286283,1.9,0.24,0.03,79.71,30.46,40.53,36.45,18.54,41.32,RUN
5.295763493,0.24,-0.01,0.03,40.71,6.53,-5.55,35.67,13.84,41.44,RUN
5.406395197,-0.01,-0.12,-0.08,20.51,-52.73,-17.58,36.01,13.2,41.22,RUN
5.516753435,2.39,-0.6,-0.09,-73.36,3.72,3.91,36.39,16.54,41.65,RUN
5.627462387,0.55,0.12,-0.1,-52.31,-16.48,10.31,36.55,20.74,40.27,RUN
5.737135649,-0.61,0.01,-0.35,31.74,-63.96,-12.21,36.17,22.56,38.33,RUN
5.847833872,2.54,0,-0.01,49.13,11.96,-22.46,35.58,21.12,39.34,RUN
5.957301617,0.88,-0.22,0.06,67.26,6.35,2.2,36.61,15.44,40.56,RUN
6.06707716,-0.1,-0.1,-0.22,18.74,7.63,-17.52,35.51,14.14,41.92,RUN
6.177633286,1.85,-0.84,-0.31,-73.97,60,-0.92,37.6,13.72,39.37,RUN
6.286814213,1.67,0.1,0.07,-101.32,-3.78,9.83,35.35,19.12,42.71,RUN
6.396047592,0.6,0.04,-0.17,-82.46,64.39,17.15,35.07,22.86,40.98,RUN
6.50611639,0.31,0.19,-0.18,67.26,-41.08,-1.4,36.15,22.88,38.38,RUN
6.616232634,2.01,0.24,0.06,50.6,33.94,27.65,35.53,21.34,40.93,RUN
6.725810289,0.08,-0.22,0.02,21.36,-1.04,9.34,34.74,17.15,41.36,RUN
6.835446835,-0.38,-0.01,-0.04,39.73,-58.84,-26.37,35.39,17.97,41.13,RUN
6.944026709,2.46,-0.64,0.23,-94.24,16.54,14.4,36.18,19.74,39.44,RUN
7.054293156,0.57,0.03,-0.11,-51.7,-17.46,32.65,35.64,23.45,39.62,RUN
7.164451838,-0.39,-0.04,-0.27,30.4,-52.55,-25.39,36.06,24.49,38,RUN
7.276655436,2.87,0.41,0.23,85.69,-34.79,3.05,35.36,24.17,37.94,RUN
7.386714935,1.11,-0.28,0.08,62.01,-4.7,-1.95,36.87,18.1,39.83,RUN
7.496134758,0,-0.08,-0.21,0.37,4.58,-2.26,35.88,16.58,40.38,RUN
7.606613398,2.11,-0.38,-0.13,-49.93,68.18,3.05,37.82,15.77,38.35,RUN
7.71820116,1.52,0.07,0.12,-87.71,-3.42,13.55,36.05,19.45,41.02,RUN
7.827365637,0.47,0.02,-0.18,-104.43,64.64,5.68,34.64,22.55,40.73,RUN
7.937789202,0.2,0.07,-0.21,66.1,-43.88,9.22,35.73,22.62,39.71,RUN
8.047144413,1.99,0.09,0.01,87.1,58.84,32.78,35.47,18.65,41.5,RUN
8.157234192,-0.17,-0.15,-0.06,32.47,-2.62,2.62,34.34,13.4,41.36,RUN
8.266967535,-0.12,-0.05,-0.11,37.72,-60.49,-19.47,34.17,13.37,41.64,RUN
8.377701521,2.7,-0.53,-0.01,-81.67,15.38,-0.24,35.25,16.75,41.47,RUN
8.487682819,0.68,0.15,-0.09,-41.81,-17.58,22.34,34.23,21.81,39.95,RUN
8.59681797,-0.56,0.05,-0.24,4.64,-22.64,-12.21,34.55,22.12,39.69,RUN
8.706709862,3.2,0.51,-0.02,51.09,-12.94,2.2,34.55,21.11,39.97,RUN
8.816749811,1.04,-0.35,0.13,74.58,-2.26,-2.93,35.79,14.77,40.47,RUN
8.926492691,0.42,-0.04,-0.09,-7.81,37.23,0.12,35.25,13.22,41.24,RUN
9.035107613,1.24,-0.49,0.16,-19.41,-20.57,-6.29,36.52,12.88,40.09,RUN
9.144367218,1.59,0.03,0.22,-98.69,23.68,6.59,35.27,17.08,40.16,RUN
9.252902746,0.12,0.05,-0.2,-33.57,5.8,20.02,34.51,19.42,40.8,RUN
9.363452673,0.26,0.28,-0.13,67.08,-23.38,-9.34,35.12,20.04,40.6,RUN
9.475202084,1.97,0.13,-0.01,84.11,18.49,28.81,35.18,16.32,42.04,RUN
9.585790157,0.33,0.01,0,21.85,18.13,-2.99,34.42,12.56,42.74,RUN
9.694351435,-0.15,-0.19,-0.2,-17.88,-16.42,-13.49,35.41,10.77,41.88,RUN
9.807361126,2.76,-0.62,-0.23,-64.94,-21.91,-2.62,35.86,17.68,41.96,RUN
9.91777873,0.54,0.13,-0.2,-47.61,-1.22,24.96,35.27,21.01,40.75,RUN
10.0278368,-0.59,0.04,-0.14,31.31,-65.61,-13.55,35.39,21.64,40.94,RUN
10.13720274,3.51,-0.01,-0.02,14.4,17.33,-8.91,35.77,20.19,40.76,RUN
10.24774694,1.15,-0.4,0.06,89.11,2.56,17.15,36.18,14.01,41.63,RUN
10.35701704,0.19,-0.05,-0.04,-19.53,36.68,-17.46,35.38,11.95,40.41,RUN
10.46713734,0.13,-0.25,-0.38,-56.52,18.68,-2.69,37.3,12.18,40.39,RUN
10.57709861,2.17,-0.21,-0.01,-97.17,-3.11,38.21,34.47,19.03,43.48,RUN
10.68726492,-0.18,0.11,-0.26,-48.71,25.39,30.7,35.14,20.18,41.8,RUN
10.79643178,-0.14,0.16,-0.07,73.49,-42.6,-12.08,35.39,20.3,40.3,RUN
10.90663457,2.8,0.87,-0.02,60.85,-25.15,16.85,34.4,18.95,42.31,RUN
11.01599836,0.66,-0.03,0.12,58.59,-27.28,-26.37,35.97,13.26,41.97,RUN
11.12742805,-0.69,-0.1,0.07,20.45,-70.25,-31.43,35.3,13.67,40.03,RUN
11.23774195,3.03,-0.09,0.09,-100.65,106.93,-26.61,36.01,17.98,40.55,RUN
11.3473413,1.28,0.07,-0.01,-71.78,-10.31,19.17,35.73,21.79,40.41,RUN
11.45842576,0.32,0.16,0.07,-99.91,72.45,6.84,34.97,23.79,40.48,RUN
11.5675106,1.15,0.04,0.19,68.66,-10.5,15.87,36.23,22.67,38,RUN
11.67779708,1.78,-0.22,0.31,75.38,21.61,24.78,37.16,19.82,39.62,RUN
11.78724694,-0.18,-0.15,-0.06,12.63,20.32,-3.85,36.89,15.27,38.1,RUN
11.89696288,0.13,-0.18,-0.11,9.16,-28.75,-10.44,37.48,15.01,39.78,RUN
12.00832176,2.07,-0.12,0.35,-101.01,36.56,-15.81,36.15,20.37,41.15,RUN
12.11863303,0.18,0.1,-0.2,-25.27,17.76,25.15,36.05,21.7,40.32,RUN
12.22840333,-0.25,0.01,-0.16,31.98,-25.57,-11.6,35.35,22.58,40.31,RUN
12.33919597,2.72,0.73,-0.02,68.66,-24.35,16.54,35.39,21.39,40.47,RUN
12.450459,0.63,-0.11,0.02,36.38,-3.78,-10.56,36.22,14.42,41.44,RUN
12.56023216,-0.36,0.01,-0.05,1.65,-25.57,-20.75,36.88,15.69,40,RUN
12.67024374,2.81,-0.13,0.03,-51.03,-12.45,-29.11,36.94,18.33,40.81,RUN
12.77998137,1.04,0.05,-0.13,-68.79,6.41,14.34,36.32,22.02,39.59,RUN
12.89002585,-0.23,-0.01,-0.32,-31.19,13.31,-7.57,34.86,23.5,40.2,RUN
13.00071049,0.87,0.11,0.18,99.12,-16.11,-4.52,35.95,23.44,39.54,RUN
13.10945511,1.91,-0.33,0.18,85.94,46.26,24.29,37.02,18.48,40.77,RUN
13.21883106,-0.24,-0.22,-0.05,29.36,35.22,7.51,35.6,13.2,41.99,RUN
13.32915425,0.28,-0.22,-0.01,-20.32,-40.1,-5.92,36.13,12.28,41.47,RUN
13.43959093,2.25,-0.36,0.08,-91.49,9.83,-2.01,35.83,18.81,41.65,RUN
13.54973674,0.22,0.08,-0.11,-64.45,16.05,19.17,35.41,21.78,40.83,RUN
13.65976572,-0.26,0.05,-0.13,27.1,-18.86,2.99,34.79,22.38,41.1,RUN
13.77061176,3.16,1.06,-0.02,49.01,-16.54,5.74,34.56,20.69,40.28,RUN
13.8797729,0.75,0.05,0.02,42.72,1.71,-18.13,35.29,15.22,41.55,RUN
13.98957157,-0.44,-0.12,-0.13,17.58,-41.38,-31.49,35.41,15.34,40.67,RUN
14.09917045,3.14,-0.55,0.1,-75.99,68.48,-18.86,35.82,19.35,41.52,RUN
14.20953512,1.3,0.21,0,-81.42,-3.78,16.97,35.35,22.64,40.81,RUN
14.31927609,0.04,0.07,-0.21,-70.68,42.18,8.54,35.08,23.61,38.38,RUN
14.43016529,0.78,0.25,-0.09,95.64,-8.73,-10.38,35.22,23.85,37.43,RUN
14.54020953,1.98,-0.09,0.09,76.23,34.42,10.5,35.79,20.08,40.08,RUN
14.65036035,-0.51,-0.13,0,41.44,27.65,13.31,34.78,12.7,42.97,RUN
14.75960779,0.01,-0.26,-0.18,50.66,-58.11,-12.21,37.68,10,40.3,RUN
14.86908436,2.92,-0.47,-0.25,-53.53,-8.48,3.23,35.93,15.15,42.69,RUN
14.97953987,1.36,0.18,-0.42,-105.22,65.98,37.54,36.24,17.69,40.95,RUN
15.08908081,-0.34,0.1,-1.27,32.1,-55.3,-16.05,38.46,19.76,35.95,RUN
15.19948125,2.61,0.54,-0.08,77.7,-27.16,4.27,37.56,18.48,39.66,RUN
15.30982399,0.69,0.03,-0.37,37.66,78.55,-0.92,37.74,13.57,39.54,RUN
15.41952991,0.08,0.44,0.28,-92.1,93.38,-19.65,37.35,14.97,41.32,RUN
15.52927089,1.53,-0.38,-0.16,-74.65,70.37,-0.31,38.89,15.39,36.78,RUN
15.64080596,1.77,0.14,0.09,-100.22,-9.58,-3.78,35.02,20.81,42.2,RUN
15.75121689,0.24,-0.02,-0.08,-35.64,0.73,-2.69,34.83,23.6,40.33,RUN
15.86112928,0.27,0.18,-0.14,46.08,-18.43,1.46,34.96,24.99,39.07,RUN
15.97134256,1.83,0.11,-0.07,92.22,16.91,34.12,34.67,23.49,40.05,RUN
16.08094907,-0.03,-0.1,0.04,50.9,7.39,3.85,33.73,15.78,42.42,RUN
16.19127488,-0.09,-0.17,-0.03,-12.39,-36.68,-6.35,34.01,17.97,43.36,RUN
16.30119681,2.47,-0.26,-0.19,-70.98,0.55,-3.72,34.5,22,43.36,RUN
16.4116838,0.56,-0.05,-0.16,-38.57,-2.75,26.86,34.16,23.91,41.63,RUN
16.52165174,-0.35,0.19,-0.19,36.8,-31.01,-2.62,33.92,23.19,41.03,RUN
16.63135242,2.38,0.4,-0.19,87.46,-60.36,16.54,35,21.07,42.02,RUN
16.74020028,0.81,-0.13,0.01,42.91,17.33,-9.89,35.6,13.77,40.67,RUN
16.85060024,-0.18,-0.21,-0.21,8.36,-19.1,-8.97,34.67,14.06,42.48,RUN
16.96027899,3.14,-1.03,0.56,-67.38,52,-29.6,36.01,16.49,41.85,RUN
17.06927419,1.45,0.17,-0.01,-85.75,17.33,11.96,35.14,20.5,40.94,RUN
17.1800313,-0.19,0.19,-0.28,-10.93,-19.71,6.47,35.52,21.86,39.45,RUN
17.28957605,1.29,0.15,0.11,104.68,21.79,-6.9,36,21.28,39.14,RUN
17.40062428,1.46,-0.35,0.14,71.9,32.84,18.74,35.56,15.75,41.48,RUN
17.51064587,0.27,-0.18,0.06,-21.12,56.34,1.16,34.68,11.33,43.46,RUN
17.61999059,0.26,-0.2,-0.26,8.85,-71.96,-25.39,33.8,13.81,42.93,RUN
17.73164606,1.99,-0.36,0.05,-82.58,0.79,-9.58,34.47,18.62,43.9,RUN
17.84230137,0.1,-0.04,-0.18,-36.13,-1.28,19.47,35.06,21.08,42.7,RUN
17.95250821,0.14,0.07,-0.12,30.03,-2.2,3.05,35.17,20.87,42.47,RUN
18.0607903,3.24,0.96,-0.32,86.49,-25.15,4.33,34.17,19.32,43.77,RUN
18.17108893,0.77,-0.08,-0.13,18.37,44.86,-18.25,32.86,10.71,46.13,RUN
18.28096962,-0.24,-0.21,-0.26,3.05,-21.55,-22.64,31.59,10.03,45.31,RUN
18.39067197,2.71,0.01,0.09,-89.97,6.65,-28.2,32.79,14.58,44.62,RUN
18.50170541,1.31,0.12,-0.08,-76.9,78.31,20.87,34.42,20.9,45.06,RUN
18.61092305,-0.06,0.17,-0.31,-25.57,8.73,13.55,31.81,22.49,44.2,RUN
18.72087455,1.08,0.21,-0.15,107.6,-43.15,-0.98,33.13,22.05,45.02,RUN
18.83009005,1.49,-0.26,-0.16,63.6,60.49,21.18,33.26,13.43,45.64,RUN
18.9389751,0.17,-0.13,-0.06,49.99,-0.12,0.18,31.25,11.65,46.24,RUN
19.04908085,0.15,-0.2,-0.13,-64.51,-9.34,-8.36,33.91,10.73,44.45,RUN
19.15993237,2.8,-0.31,-0.39,-73.91,-47.85,7.2,33.36,17.47,45.04,RUN
19.27021885,0.57,0.16,-0.18,-43.82,12.08,14.83,33.12,21.31,44.15,RUN
