Time (s),Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Class
210.3226228,0.8,0.06,0.25,26.12,13.73,0.67,42.4,15.88,29.35,WALK
210.431675,0.89,0.02,0.31,22.22,1.71,-3.91,41.58,15.34,30.09,WALK
210.5421464,1.18,-0.02,0.37,1.83,-13.55,-5.68,41.64,14.97,30.26,WALK
210.6520317,1.07,-0.24,0.25,-14.83,-9.64,-5.55,42.32,16.35,29.08,WALK
210.762049,0.99,-0.09,0.16,-32.04,15.63,-10.31,42.22,18.62,29.11,WALK
210.8703694,0.9,0.02,0.27,-16.97,9.34,8.18,41.75,18.91,30.15,WALK
210.9808869,0.87,-0.01,0.27,-1.53,7.32,11.05,41.56,18.43,30.32,WALK
211.0898433,1.17,-0.04,0.34,0.31,-13.18,15.32,41.5,17.59,30.3,WALK
211.1991215,1.09,0.07,0.2,-0.55,-31.19,-2.56,42.4,17.35,30.09,WALK
211.308589,1,0.16,0.25,21.97,4.94,12.63,42.87,15.93,28.15,WALK
211.4183898,0.74,0.01,0.27,33.81,13.18,-0.43,42.31,14.12,28.42,WALK
211.5281761,0.93,0.04,0.35,19.17,7.87,-3.6,42.1,13.28,29.59,WALK
211.6378143,1.13,-0.02,0.36,5.68,-5.43,-8.06,42.27,14,30.22,WALK
211.7476923,1.04,-0.16,0.23,-8.79,-28.81,0.55,42.86,14.65,28.81,WALK
211.8579187,0.97,-0.03,0.25,-19.04,10.01,-5.43,43.09,15.39,27.44,WALK
211.9674041,0.82,0.03,0.3,-13.24,22.16,5,42.6,15.89,29.11,WALK
212.0782776,0.88,-0.05,0.3,-19.71,7.75,-1.28,42.26,16.37,30.25,WALK
212.1866148,1.1,-0.01,0.34,-8.36,-18.55,7.81,41.98,16.08,29.11,WALK
212.2973764,1.03,0.18,0.25,4.33,-15.2,2.26,42.49,15.36,27.19,WALK
212.4066098,0.97,0.14,0.26,21,6.41,8,41.88,14.82,27.84,WALK
212.5170188,0.79,0.1,0.27,22.52,17.58,0.85,41.82,13.11,28.2,WALK
212.6274014,0.88,0.07,0.29,13.12,5.62,-8.36,41.41,12.74,29.36,WALK
212.7372415,1.18,0.03,0.34,7.14,-12.88,-11.54,41.44,14.14,31.08,WALK
212.8474052,0.98,-0.12,0.27,-6.65,-16.36,-5.62,42.61,14.06,28.42,WALK
212.9563148,0.94,-0.16,0.23,-23.56,11.23,-7.57,42.2,14.9,29.05,WALK
213.0663855,0.82,0.04,0.28,-28.44,15.26,5,41.71,16.98,29.72,WALK
213.174392,0.86,-0.03,0.31,-16.48,9.22,1.4,40.75,16.96,30.87,WALK
213.2849164,1.18,-0.01,0.33,0.79,-14.83,1.16,41,17.64,30.38,WALK
213.3942676,1.09,0.15,0.21,11.78,-33.33,7.26,42.11,17.53,28.93,WALK
213.5041721,0.99,0.1,0.23,30.15,8.67,15.44,41.99,14.27,27.43,WALK
213.6129043,0.73,-0.05,0.25,20.81,11.84,-5.43,42.37,13.49,28.25,WALK
213.724391,0.83,0.02,0.29,-2.5,4.27,-9.58,42.08,13.89,29.22,WALK
213.8346725,1.14,0.06,0.41,0,-11.29,-6.9,42.57,15.26,31.03,WALK
213.9453866,1.07,-0.18,0.26,-5.74,-31.13,-2.44,42.86,15.1,29.35,WALK
214.0547979,0.98,-0.1,0.23,-19.29,10.19,-19.78,42.88,16.55,26.75,WALK
214.1648958,0.86,0.07,0.28,-7.45,10.86,2.75,42.35,17.72,29.38,WALK
214.2739043,0.73,-0.1,0.31,1.4,2.08,5,41.78,16.78,29.31,WALK
214.3823547,0.98,-0.14,0.31,-7.14,6.71,-0.73,41.32,17.24,30.33,WALK
214.4915373,1.17,-0.16,0.32,-16.3,-22.34,0.67,41.5,17.54,30.46,WALK
214.599942,0.84,0.17,0.21,4.88,-8.91,3.66,42.4,17.64,28.17,WALK
214.7103267,0.93,0.02,0.3,26.79,8.24,10.07,42.16,16.44,27.62,WALK
214.8201594,0.84,0.02,0.32,21.12,18.74,-0.43,41.75,15.32,28.52,WALK
214.9306066,0.98,-0.01,0.33,10.31,1.65,-2.44,41.31,15.55,30.26,WALK
215.0411942,1.14,0.04,0.24,-5.13,-30.94,0.79,42.19,15.01,29.42,WALK
215.1497808,1.03,-0.12,0.23,-17.64,6.47,-19.17,43.12,15.83,28.09,WALK
215.2600617,0.9,0.08,0.25,-23.8,4.58,-4.03,42.21,17.4,27.29,WALK
215.3710582,0.75,-0.06,0.33,0.43,-0.55,8.54,42.24,16.48,27.66,WALK
215.4804316,0.82,-0.08,0.36,0.12,7.57,1.77,42.33,16.17,28.6,WALK
215.5911789,1.17,-0.21,0.42,-5.68,-7.81,-0.37,42.4,16.31,28.78,WALK
215.7006264,0.85,0.24,0.23,2.44,-15.26,3.42,42.83,16.43,27.33,WALK
215.8100348,1,0,0.27,19.17,14.28,5.37,42.86,15.16,27.38,WALK
215.9191651,0.81,0.02,0.3,5.43,19.17,-5.49,41.71,14.89,29.04,WALK
216.0295551,0.89,0.02,0.28,2.38,6.23,-4.21,41.42,15.32,29.81,WALK
216.1391051,1.12,0.14,0.31,-7.87,-20.26,-4.88,42.13,16.16,29.58,WALK
216.2475419,1,-0.13,0.2,-15.26,-6.1,-18.86,42.54,16.25,28.97,WALK
216.3573802,0.95,0.01,0.25,-16.3,6.53,-12.08,42.71,19.06,28.3,WALK
216.4667139,0.76,-0.05,0.29,-0.12,11.9,9.4,42.32,18.53,28.48,WALK
216.5768287,0.9,-0.08,0.39,-7.63,7.02,7.2,41.98,18.24,29.25,WALK
216.6856759,1.16,-0.04,0.36,-6.53,-13.55,7.32,42.05,18.65,29.16,WALK
216.7955909,0.98,0.1,0.27,1.34,-26.73,2.75,42.47,18.15,28.48,WALK
216.905793,0.98,0.1,0.28,20.02,14.53,8.42,42.75,17.13,27.06,WALK
217.0157948,0.85,-0.01,0.3,16.6,22.64,1.16,41.6,15.34,30.59,WALK
217.1251228,0.81,0.04,0.26,8.91,1.95,-1.89,41.91,15.55,30.48,WALK
217.2335303,1.12,0.09,0.3,10.99,-23.32,-7.39,42.11,15.66,30.04,WALK
217.3429642,0.82,-0.18,0.21,-4.7,-28.2,-6.77,43.02,15.71,27.58,WALK
217.4528868,1.07,-0.1,0.24,-23.32,12.27,-13.61,43.6,16.92,27.23,WALK
217.5613873,0.8,0.06,0.31,-9.64,7.26,8.79,42.65,17.43,27.78,WALK
217.6704419,0.8,-0.04,0.32,7.14,12.08,10.8,42.6,16.59,29.77,WALK
217.7804952,1.21,-0.04,0.39,-3.23,-8.67,7.14,42.44,15.88,30.69,WALK
217.8910325,1.18,0.08,0.31,-8.18,-33.57,-4.21,43.13,16.28,29.03,WALK
218.0008726,0.91,0.13,0.22,22.58,20.26,10.13,42.72,15.55,27.36,WALK
218.1095161,0.91,-0.04,0.26,21.91,14.4,-0.24,42.46,14.25,29.27,WALK
218.2190104,0.82,0.01,0.31,8.12,8.48,-3.48,42.21,14,30.36,WALK
218.3295922,1.08,-0.01,0.35,4.39,-9.09,-5.68,41.99,14.45,31.45,WALK
218.4396448,1.24,-0.12,0.28,6.35,-29.85,5.25,43.21,14.31,28.61,WALK
218.5489733,0.87,-0.09,0.27,-15.2,4.33,-3.72,43.42,14.28,27.72,WALK
218.6585009,0.86,0.09,0.3,-23.56,-0.67,-0.79,43.29,15.45,27.31,WALK
218.768193,0.8,-0.02,0.37,-8.73,13.24,1.04,42.37,14.43,26.75,WALK
218.8767583,0.82,-0.03,0.35,-6.71,4.21,2.62,42.42,14.65,28.78,WALK
218.985884,1.15,-0.13,0.4,-4.03,-14.59,5.74,42.04,14.4,28.63,WALK
219.0948048,0.79,0.23,0.27,9.77,-18.68,3.78,43.12,14.7,26.82,WALK
219.2041261,1.03,0.01,0.29,19.35,23.25,9.77,42.79,13.9,27.55,WALK
219.3132024,0.87,0.02,0.31,6.9,24.17,-2.81,42.21,12.73,29.63,WALK
219.4213696,0.76,0.04,0.27,4.21,2.38,-4.58,41.71,12.33,30,WALK
219.5314867,1.19,0.19,0.39,2.38,-19.53,-6.96,41.67,13.17,28.92,WALK
219.6409223,0.92,-0.1,0.24,-9.46,-14.95,-7.32,42.41,13.38,27.26,WALK
219.7508984,1.06,-0.07,0.26,-22.83,13.92,-17.27,42.64,14.81,26.65,WALK
219.8611367,0.79,0.05,0.27,-4.76,18.86,14.71,42.25,15.87,27.7,WALK
219.971158,0.81,-0.08,0.33,-5.86,-3.36,4.7,41.65,14.27,28.98,WALK
220.0818102,1.1,0.09,0.46,-2.32,-14.71,11.35,42.27,14.09,27.91,WALK
220.1921656,1.19,0.1,0.3,1.34,-38.45,9.16,42.32,13.24,27.38,WALK
220.3006191,0.98,0.21,0.31,18.01,18.07,15.87,42.53,12.19,25.57,WALK
220.4097648,0.77,0.04,0.29,14.89,21,-0.06,42.13,10.68,28.08,WALK
220.5198436,0.8,0.12,0.32,3.23,9.7,-5.68,41.61,10.23,29.39,WALK
220.6298132,1.12,0.04,0.41,-8.24,-1.28,-13,41.33,11.96,29.69,WALK
220.7391067,1.14,0.12,0.34,0.92,-14.89,-0.18,42.22,13.61,29.06,WALK
220.8480792,0.86,-0.12,0.23,-10.62,3.3,-13.49,42.4,14.27,27.89,WALK
220.958699,1.01,0.02,0.3,-17.15,9.16,-7.51,42.75,15.44,27.59,WALK
221.0683889,0.73,-0.04,0.3,-7.14,-1.59,7.69,42.43,15.22,29.52,WALK
221.1803322,0.92,-0.05,0.38,-21.91,9.16,1.95,42.38,15.47,28.75,WALK
221.2899697,1.2,0.02,0.35,-9.77,-23.13,3.23,42.09,15.66,28.61,WALK
221.3997643,0.96,0.26,0.24,18.43,-15.75,9.46,42.13,15.5,26.86,WALK
221.5103133,0.87,0.03,0.31,30.94,14.04,5.13,42.65,13.34,26.68,WALK
221.6195347,0.76,0.08,0.33,12.94,7.26,-12.51,41.96,13.22,28.17,WALK
221.728549,0.89,0.12,0.35,0.73,2.56,-10.56,42.16,13.83,28.02,WALK
221.8383429,1.19,0.04,0.4,-11.29,-15.32,-3.05,42.19,14.79,29.17,WALK
221.9483228,0.99,-0.13,0.24,-8.67,11.23,-17.58,43.58,14.89,26.22,WALK
222.0576808,0.87,0.04,0.26,-15.44,13.73,2.08,43.46,16.61,26.65,WALK
222.1666222,0.76,-0.07,0.3,-8.79,13.31,10.01,42.59,16.2,29.53,WALK
222.2752392,0.93,-0.08,0.34,-15.93,0.43,7.14,41.96,15.22,27.84,WALK
222.3857749,1.18,0.03,0.39,-8.67,-22.89,1.28,42.38,15.91,28.03,WALK
222.4973161,0.95,0.2,0.25,15.14,4.7,11.72,42.31,15.21,24.87,WALK
222.6058488,0.79,0.03,0.34,29.66,15.32,2.38,42.46,13.62,26.23,WALK
222.7161829,0.79,0.07,0.38,13,16.17,-8.18,41.97,12.81,28.56,WALK
222.8253286,1.15,0.06,0.45,-14.22,3.72,-16.72,41.99,14.09,29.61,WALK
222.9347129,1.16,0.08,0.31,-6.41,-27.77,8.97,41.87,15.09,28.38,WALK
223.0444591,1,-0.1,0.23,-13.85,8.73,-11.84,43.08,15.27,26.73,WALK
223.1546938,0.72,0.07,0.24,-18.37,23.19,-5.19,41.94,16.22,27.87,WALK
223.2653189,0.77,-0.02,0.3,-1.65,14.71,0.73,41.71,16.69,29.76,WALK
223.374598,1.29,-0.05,0.37,0.18,-10.01,6.16,41.25,16.24,31.51,WALK
223.4839227,1.12,0.14,0.18,1.22,-36.32,-2.56,41.2,16.6,29.81,WALK
223.5941067,0.96,0.11,0.22,24.48,6.96,8.24,42.11,15.33,29.21,WALK
223.7031384,0.68,-0.01,0.24,13.24,11.72,-2.81,41.63,14.01,28.67,WALK
223.8142684,0.82,0.03,0.3,0.49,4.27,-9.34,41.16,15,30.65,WALK
223.9237299,1.15,0.08,0.37,7.39,-27.16,-10.86,41.52,16.16,30.22,WALK
224.0341971,1.03,-0.21,0.18,-8.73,-19.41,-5.19,42.11,15.82,28.02,WALK
224.1441388,0.94,-0.1,0.25,-22.83,6.71,-7.45,42.97,17.29,28.06,WALK
224.2539444,0.72,0.02,0.26,-11.72,28.02,8.79,42.24,17.3,29.21,WALK
224.3633478,0.8,-0.06,0.37,-10.31,4.64,8.18,41.52,16.76,29.38,WALK
224.4735196,1.25,-0.1,0.39,-12.94,-19.1,8.54,41.48,17.25,30.08,WALK
224.583137,0.98,0.26,0.21,-0.12,-28.81,7.51,42.81,16.58,27.88,WALK
224.6932387,0.94,0.06,0.25,24.72,15.75,8.42,43.05,15.75,27.47,WALK
224.8021102,0.74,0.01,0.34,24.96,12.76,-7.69,42.87,14.6,28.76,WALK
224.9121997,0.9,-0.01,0.35,16.11,-1.89,-6.77,42.4,15.48,29.49,WALK
225.0219195,1.22,0.04,0.38,-0.18,-20.69,5.37,43.08,15.23,27.56,WALK
225.130579,0.96,-0.12,0.27,-22.22,10.93,-7.93,43.09,15.44,26.92,WALK
225.2394624,0.78,0.08,0.28,-28.99,18.55,-5.07,43.26,16.56,27.16,WALK
225.3501391,0.8,-0.02,0.32,-5.68,0.61,9.89,42.44,16.32,28.21,WALK
225.4590867,1.06,0,0.41,-13.55,-3.3,2.69,42.03,16.16,30.08,WALK
225.5688179,1.2,0.11,0.29,-5.62,-35.22,-4.46,42.42,16.24,29.35,WALK
225.6793087,0.99,0.17,0.23,19.65,12.33,9.58,42.68,15.83,27.09,WALK
225.7890954,0.68,-0.04,0.26,25.21,12.15,-4.7,42.21,14.79,28.09,WALK
225.8975704,0.79,0.05,0.31,11.05,11.72,-4.39,42.57,14.98,28.87,WALK
226.0062847,1.18,0.09,0.39,6.84,-17.64,-6.16,41.85,15.49,29.37,WALK
226.1164639,0.99,-0.21,0.17,0.49,-35.4,-5.55,42.65,15.33,28.37,WALK
226.2276533,0.97,-0.04,0.24,-20.08,10.38,-12.88,42.5,16.22,26.78,WALK
226.3369939,0.69,0.05,0.27,-11.05,15.75,12.27,42.76,16.38,28.5,WALK
226.4469428,0.82,-0.05,0.36,-4.46,3.48,2.75,41.92,16.03,28.5,WALK
226.5557487,1.24,-0.1,0.42,-3.36,-22.46,7.32,42.04,15.52,28.32,WALK
226.6670368,0.83,0.2,0.24,-5.49,-38.51,-0.61,43.49,15.93,26.49,WALK
226.7761779,1,0.09,0.27,15.5,15.38,7.08,42.72,15.27,26.46,WALK
226.8861909,0.67,-0.01,0.32,14.4,20.81,-12.63,42.59,14.78,27.27,WALK
226.9960599,0.83,0,0.32,8.97,12.08,-2.69,41.7,14.86,30.03,WALK
227.1052485,1.3,0.15,0.38,4.88,-15.69,1.04,42.25,15.14,29.98,WALK
227.2133744,1,-0.22,0.23,-13.31,-0.37,-15.14,43.31,15.44,25.4,WALK
227.3252037,1,0.07,0.3,-27.89,15.32,-12.45,42.65,17.29,26.92,WALK
227.4343445,0.62,0.03,0.31,1.34,14.34,15.81,42.71,16.78,28.37,WALK
227.544909,0.94,-0.14,0.39,-4.52,11.11,6.53,42.18,15.81,28.64,WALK
227.6550126,1.3,-0.06,0.41,-5.49,-18.19,4.82,41.49,16.53,30.07,WALK
227.7644043,0.98,0.24,0.27,17.7,-10.01,4.39,42.46,15.95,28,WALK
227.8747303,0.84,0,0.27,22.64,20.94,6.04,42.21,13.26,28.58,WALK
227.9833891,0.74,0.03,0.3,7.51,14.34,-9.22,41.55,13.24,29.03,WALK
228.0947299,0.99,0.03,0.39,3.72,-2.44,-4.64,41.47,13.87,29.41,WALK
228.2047141,1.3,-0.02,0.34,0,-22.46,-0.31,41.86,14.49,28.74,WALK
228.3158417,0.9,-0.13,0.29,-18.98,1.4,-10.5,43.37,14.4,26.45,WALK
228.4259717,0.82,0.06,0.31,-26.98,16.54,-3.48,42.92,15.25,27.06,WALK
228.5351663,0.8,-0.01,0.34,-13.43,13.18,13.92,41.82,15.8,29.33,WALK
228.6444876,1.22,0.04,0.41,-11.41,-1.65,1.95,42.13,15.98,30.03,WALK
228.7549231,1.13,0.11,0.23,0.18,-37.96,-0.79,42.71,15.98,28.88,WALK
228.8641725,1.04,0.15,0.26,16.78,15.99,10.99,42.35,14.92,27.03,WALK
228.9722059,0.68,-0.01,0.27,26,14.59,-3.97,42,13.59,26.99,WALK
229.0820739,0.75,0.06,0.33,12.63,13.06,1.53,41.35,13.04,29.68,WALK
229.1909404,1.21,0.1,0.41,-0.12,-8.67,-12.39,41.86,13.61,29.2,WALK
229.3009093,1.05,-0.12,0.2,-7.51,-32.96,-3.85,43.24,14.4,27.91,WALK
229.4109211,0.98,-0.05,0.22,-26.67,8.48,-6.77,42.33,15.54,27.87,WALK
229.5204742,0.71,0.09,0.25,-8.61,19.23,8.18,41.99,15.82,28.89,WALK
229.62988,0.86,-0.04,0.33,-7.2,1.71,3.42,40.82,14.95,29.88,WALK
229.7383606,1.25,-0.04,0.4,-5.13,-26.31,10.86,41.26,15.27,30.93,WALK
229.8487267,1,0.28,0.23,8.3,-31.07,6.04,42.13,15.12,29.11,WALK
229.9577255,0.91,0.07,0.26,23.38,13.55,6.16,42.47,13.35,27.26,WALK
230.0678947,0.71,0.01,0.28,13.85,17.88,-11.17,41.91,12.7,28.92,WALK
230.1769395,0.83,0.05,0.32,4.64,7.08,-1.34,41.8,13.37,29.66,WALK
230.2857459,1.16,0.16,0.38,1.46,-12.82,-8.79,41.25,13.72,30.64,WALK
230.3957183,0.96,-0.18,0.17,-8.79,-16.17,-20.75,42.5,14.65,27.83,WALK
230.5066001,0.94,0.04,0.28,-31.56,3.23,-7.63,42.25,16.74,27.28,WALK
230.6155138,0.68,0.01,0.33,-7.57,18.37,11.72,41.49,16.59,27.84,WALK
230.7244368,0.88,-0.06,0.36,-1.16,0.85,4.52,41.35,15.75,28.88,WALK
230.8343017,1.24,-0.11,0.41,-4.82,-22.83,6.35,41.67,16.09,29.1,WALK
230.9439933,0.94,0.3,0.27,14.53,-10.99,6.59,42.79,15.59,26.53,WALK
231.0539613,0.94,0.03,0.29,23.13,20.08,2.44,42.68,14.72,25.84,WALK
231.1625721,0.73,0.01,0.33,13.49,20.94,-11.23,42.6,14.01,27.97,WALK
231.2726505,1.04,0.05,0.36,-0.73,-0.12,-6.96,41.77,14.59,29.77,WALK
231.3831387,1.21,0.01,0.26,-8.91,-27.89,2.69,42,15.27,30.08,WALK
231.491298,1.06,-0.12,0.24,-18.86,0.61,-14.16,42.77,16.41,27.39,WALK
231.6005456,0.79,0.13,0.26,-12.82,10.93,2.81,42.25,17.02,27.75,WALK
231.7095773,0.71,-0.06,0.33,-1.34,10.8,13.43,42.18,15.78,28.72,WALK
231.8193746,1.09,-0.02,0.45,-6.41,-3.11,2.32,41.39,16,30.18,WALK
231.9295726,1.16,0.04,0.3,-1.28,-39.79,0.79,42.11,16.32,28.86,WALK
232.0385463,0.97,0.18,0.26,19.23,14.47,10.07,42.82,15.17,27.04,WALK
232.1475129,0.7,-0.03,0.25,28.08,16.05,-0.92,42.26,12.94,28.97,WALK
232.2572775,0.77,0.05,0.31,5.31,5.37,-1.71,42.15,13.93,29.2,WALK
232.3671076,1.26,0.07,0.43,0.98,-17.52,-6.16,42.11,14.65,29.96,WALK
232.4765737,0.98,-0.22,0.19,-3.66,-34.06,-1.04,43.2,14.45,27.08,WALK
232.586283,1,-0.06,0.27,-32.41,17.46,-14.71,43.13,15.26,26.89,WALK
232.6970813,0.61,0.06,0.26,-18.37,22.09,13,42.6,16.72,27.84,WALK
232.8069758,0.88,-0.04,0.34,-11.17,3.42,2.44,41.94,16.13,29.32,WALK
232.9159949,1.25,-0.03,0.42,-6.41,-24.72,8.06,42.3,16.21,29.57,WALK
233.0257735,1.05,0.21,0.23,13.98,-9.77,3.36,43.19,15.97,27.21,WALK
233.1357346,0.95,0.03,0.25,31.01,24.78,4.64,42.55,14.37,27.93,WALK
233.2459631,0.71,0.03,0.29,15.93,14.4,-7.32,42.25,13.54,28.85,WALK
233.3547127,0.9,0.02,0.31,4.64,2.56,-4.76,41.58,14.21,30.53,WALK
233.4649403,1.36,0.12,0.36,-7.63,-22.4,-3.36,42.15,14.22,29.09,WALK
233.5737433,1.02,-0.15,0.27,-15.44,-0.24,-11.05,43.05,15.34,27.48,WALK
233.684118,0.89,0.09,0.29,-26.67,15.93,-4.82,42.88,15.81,28.09,WALK
233.794106,0.69,-0.02,0.28,-8.12,18.37,11.6,42,15.43,30.13,WALK
233.9037726,1.03,-0.05,0.38,-9.28,2.08,1.71,41.7,15.48,30.63,WALK
234.0136564,1.28,-0.09,0.36,-1.28,-30.94,3.23,41.63,15.97,29.35,WALK
234.1235845,1.01,0.23,0.25,18.92,10.25,6.65,43.09,15.58,27.51,WALK
234.2327726,0.72,-0.01,0.25,21.48,16.05,2.87,42.61,13.49,27.77,WALK
234.3433511,0.74,0.07,0.31,2.2,15.2,-7.45,42.02,14.27,29.6,WALK
234.4524596,1.13,0.04,0.45,-3.66,-4.27,-5.68,41.69,14.83,29.9,WALK
234.56287,1.19,-0.03,0.22,7.87,-33.75,-2.81,42.64,14.95,29.68,WALK
234.6721666,1,-0.11,0.23,-10.99,6.53,-15.63,43.31,15.92,25.77,WALK
234.7830138,0.7,0.06,0.24,-16.6,18.13,11.6,42.7,16.75,27.72,WALK
234.8913705,0.76,-0.05,0.34,-13.67,11.9,13.61,41.7,15.55,29.83,WALK
235.0008595,1.27,0.06,0.44,-20.32,-0.92,1.04,41.81,16.2,31.19,WALK
235.1110229,1.22,0.11,0.27,-10.38,-46.08,-5.8,41.85,16.56,28.42,WALK
235.2211871,0.92,0.17,0.25,21.97,9.34,3.23,42.36,16.69,27.61,WALK
235.3311818,0.68,-0.01,0.25,32.78,21.55,-0.37,42.36,15,28.53,WALK
235.4399962,0.85,0.02,0.28,18.62,8.61,-5.31,41.65,15.32,29.77,WALK
235.5483391,1.2,0.01,0.31,8.48,-24.05,-12.15,42.48,15.2,30.69,WALK
235.6568799,0.99,-0.25,0.28,-13.24,-20.26,-10.38,43.08,15.87,28.81,WALK
235.768193,0.93,-0.03,0.29,-35.16,11.41,-4.46,42.43,17.54,27.81,WALK
235.8784587,0.63,0.06,0.27,-15.81,16.72,10.5,42.61,17.24,29.3,WALK
235.9888403,0.95,-0.07,0.33,-2.62,7.32,7.2,42.13,17.33,29.42,WALK
236.097991,1.27,-0.07,0.44,-0.43,-23.56,5.98,42.63,16.76,29.77,WALK
236.2079444,0.89,0.25,0.23,24.17,-16.66,4.15,43.02,16.16,26.31,WALK
236.3168058,0.88,0.01,0.27,36.44,21.97,6.1,43.19,14.65,28.02,WALK
236.4267566,0.69,0,0.28,18.74,20.02,-9.34,41.98,13.15,29.02,WALK
236.536401,1,0.05,0.33,3.23,4.09,-3.97,42.21,13.57,31.65,WALK
236.6454573,1.28,0.06,0.32,-5,-25.09,-2.01,42.63,14.38,29.1,WALK
236.754921,1.02,-0.16,0.24,-23.68,5.92,-19.04,42.74,14.64,27.83,WALK
236.8657207,0.77,0.05,0.24,-29.36,13.85,-1.95,42.25,16.31,28.22,WALK
236.9753761,0.79,-0.07,0.32,-16.78,21.24,8.85,41.78,16.35,29.41,WALK
237.0853672,1.03,-0.01,0.38,-21.12,-3.11,3.36,41.6,17.21,30.82,WALK
237.1958342,1.09,0.03,0.23,-1.95,-45.17,1.95,42.02,17.31,29.13,WALK
237.3044791,1.14,0.18,0.25,18.19,13.31,9.46,42.43,15.71,27.7,WALK
237.4137185,0.68,-0.01,0.26,37.05,14.28,1.04,42.52,13.68,27.84,WALK
237.5239658,0.79,0.05,0.31,21.79,2.2,0.31,42.02,14.26,28.21,WALK
237.6330681,1.28,0.04,0.42,-0.31,-13.18,-9.83,41.87,14.48,29.03,WALK
237.7426491,0.83,-0.2,0.22,-15.26,-32.59,-5.74,43.05,14.56,27.16,WALK
237.8541775,1.03,-0.08,0.27,-31.19,16.11,-16.11,42.92,16.31,26.17,WALK
237.9637041,0.67,0.06,0.28,-22.09,22.22,7.2,41.88,17.52,28.19,WALK
238.0728722,0.84,-0.02,0.35,-7.45,10.8,2.2,41.93,17.83,29.54,WALK
238.1813681,1.21,-0.09,0.38,-2.14,-4.15,6.9,41.53,17.08,30.22,WALK
238.2911723,0.9,0.25,0.2,15.26,-27.83,3.72,42.59,17.61,27.73,WALK
238.3999109,0.91,0.04,0.25,32.04,10.13,8.61,43.04,15.38,28.41,WALK
238.5089164,0.65,-0.01,0.26,21.24,14.22,-19.84,41.97,15.14,28.93,WALK
238.6184013,0.91,0,0.28,8.54,7.75,-0.31,41.5,15.64,30.26,WALK
238.7287326,1.28,0.12,0.35,-7.75,-12.33,-2.93,41.65,15.69,30.2,WALK
238.8384535,1.04,-0.23,0.2,-14.53,0.67,-18.55,42.14,16.78,28.77,WALK
238.9484549,0.91,0.01,0.24,-22.52,15.63,-6.23,41.64,18.14,27.99,WALK
239.0587142,0.72,-0.02,0.27,-8.61,18.43,15.44,42,18.01,28.87,WALK
239.1684957,0.94,-0.09,0.29,-8.61,4.21,2.99,41.11,17.72,30.82,WALK
239.2794733,1.21,-0.08,0.32,3.85,-24.11,7.63,41.31,17.4,31.31,WALK
239.389817,1.01,0.17,0.17,20.26,15.38,2.75,41.86,16.41,29.03,WALK
239.5001793,0.79,-0.02,0.22,28.38,13.49,-3.42,41.44,15.53,30.7,WALK
239.6093078,0.79,0.01,0.24,7.02,19.41,-8.06,41.04,15.17,31.86,WALK
239.7206707,1.14,-0.04,0.35,-5.62,-8.61,-5.37,40.65,15.94,33.01,WALK
239.8308299,1.18,-0.06,0.18,-7.08,-43.21,3.11,41.44,16.64,32.14,WALK
239.9405811,0.99,-0.13,0.17,-10.13,13.43,-13.06,42.02,16.98,28.78,WALK
240.0507748,0.75,0.12,0.22,-9.77,13.12,5.07,41.48,17.59,31.03,WALK
240.1604781,0.8,-0.11,0.29,-7.02,23.25,5.43,40.59,16.77,32.19,WALK
240.2700717,1.23,0.02,0.36,-15.99,-6.84,8.06,40.84,17.24,32.15,WALK
240.3802235,1.17,0.13,0.14,2.44,-31.19,2.2,42.11,17.14,30.07,WALK
240.4909246,0.86,0.07,0.19,17.4,8.48,3.54,41.65,16.41,29.54,WALK
240.5997515,0.72,0.01,0.21,4.64,13.61,-21.18,41.09,15.37,30.35,WALK
240.7090669,0.88,-0.03,0.26,-1.59,8.18,-1.77,40.09,16.77,33.13,WALK
240.8182294,1.16,0.17,0.31,10.62,-24.72,0.85,41.1,17.76,31.64,WALK
240.9276123,1.01,-0.33,0.16,10.31,-18.55,-4.46,42.8,16.53,28.71,WALK
241.037677,0.83,0,0.21,-14.47,2.32,-10.68,42.42,17.41,29.05,WALK
241.1472771,0.76,-0.02,0.24,-4.27,28.44,21.12,41.14,17.15,29.55,WALK
241.2566066,0.95,-0.08,0.27,1.59,-8.54,2.32,41.54,15.54,32.57,WALK
241.3651721,1.23,-0.09,0.34,1.71,-35.58,7.87,41.81,15.37,32.14,WALK
241.4759007,0.99,0.22,0.24,11.11,-15.81,0.61,43.12,15.71,28.08,WALK
241.5841932,0.81,-0.01,0.27,13.24,23.19,1.65,42.46,14.32,29,WALK
241.6952081,0.85,-0.01,0.28,4.33,26.67,-11.41,41.25,14.36,30.3,WALK
241.8049424,1.08,-0.01,0.35,4.39,-5.25,-6.9,41.37,15.01,31.7,WALK
241.9144402,1.19,-0.08,0.18,5.19,-35.95,10.19,41.77,15.32,30.33,WALK
242.0231788,1.02,-0.1,0.18,-14.71,6.16,-19.17,42.91,16.02,28.17,WALK
242.1333466,0.77,0.08,0.23,-18.31,14.4,8.97,42.44,16.53,29.31,WALK
242.2436457,0.8,-0.09,0.33,-6.23,3.72,7.2,42.35,15.5,30.09,WALK
242.3523989,1.23,-0.02,0.4,-13.12,-0.98,6.35,42.26,15.77,31.65,WALK
